Energy keV,sbspec - 0 - Counts,Energy keV,sbspec - 1 - Counts,Energy keV,sbspec - 2 - Counts,Energy keV,sbspec sum - Counts
-8.336885268104108,0.12540572564659416,9.080754587972036,12535.501822474791,88.99543191923784,0,-8.398607484769364,0
-7.709513349530904,0.8397588270119127,9.470205360937904,14419.13471165559,99.23954982619907,12949.127162022507,-7.9982593559617055,0.5109799972711851
-7.082141430957699,0.44015816587086565,9.859656133903771,15438.020848551001,109.4836677331603,22730.370322979015,-7.5979112271540465,0.7686745457964592
-6.454769512384495,0.5822256950117537,10.249106906869638,17261.171523722944,119.72778564012152,25816.98732844387,-7.197563098346388,0.5136752826449411
-5.827397593811289,0.6907291913004798,10.638557679835506,21590.945280834854,129.97190354708275,15488.20326149294,-6.797214969538729,0.5046793807392459
-5.200025675238085,0.05760975661078174,11.028008452801373,35951.4707529865,140.21602145404398,8558.586121806396,-6.39686684073107,0.5922399180473383
-4.572653756664881,0.5338259625584272,11.41745922576724,56785.05655717657,150.4601393610052,5797.749482638321,-5.996518711923412,0.661479822515921
-3.9452818380916757,4.911143131761433,11.806909998733108,64964.35419908841,160.70425726796643,4141.718490321507,-5.596170583115753,0.4573838502634073
-3.3179099195184714,23.71346081042493,12.196360771698975,54052.131961313564,170.94837517492766,3262.429635694515,-5.195822454308094,0.06080027544782554
-2.690538000945267,65.79090580378858,12.585811544664843,40096.27079082989,181.19249308188887,2834.447089884992,-4.795474325500435,0.3646906175476313
-2.063166082372062,154.77913188179093,12.97526231763071,30655.986387578152,191.4366109888501,2439.253535826127,-4.395126196692776,1.7724762962232012
-1.4357941637988576,335.27221679603224,13.364713090596577,24741.254279066536,201.68072889581134,2001.008886177803,-3.9947780678851172,4.565796631429719
-0.8084222452256533,610.8917009265472,13.754163863562445,22279.243513939466,211.92484680277255,1721.7313219449059,-3.5944299390774583,15.426164075686474
-0.18105032665244813,1014.8478770501731,14.143614636528312,21452.631400313378,222.16896470973379,1573.0859208919428,-3.1940818102697994,32.01853520296845
0.44632159192075704,1400.7115927451343,14.53306540949418,21022.964122954025,232.413082616695,1563.732766717258,-2.7937336814621405,58.86963559396358
1.0736935104939604,1628.044943384061,14.922516182460047,20762.735668163816,242.65720052365623,1616.9159999946012,-2.3933855526544816,107.93985838724214
1.7010654290671656,3155.7922998843696,15.311966955425914,20690.37855786731,252.90131843061747,1783.2128376076844,-1.9930374238468236,174.95494393742842
2.328437347640371,28651.630386664707,15.701417728391782,20386.930127290838,263.14543633757864,2240.7895443622915,-1.5926892950391647,290.13394170397703
2.955809266213574,125404.53663331064,16.090868501357647,20325.069695984635,273.3895542445399,4838.180314903509,-1.1923411662315058,442.2269395259618
3.5831811847867794,246588.84428670924,16.480319274323517,20809.76230211579,283.6336721515011,8203.827341152513,-0.7919930374238469,621.4702425601154
4.210553103359985,291714.13491109374,16.869770047289386,21089.839039638584,293.8777900584623,12720.233281612083,-0.39164490861618795,879.2489133032816
4.837925021933188,249116.02676725405,17.25922082025525,21829.357792455427,304.1219079654236,20085.76259666208,0.008703220191470962,1131.555377790739
5.465296940506393,223790.05806789146,17.648671593221117,22623.966344344397,314.3660258723848,39759.13161076196,0.40905134899912987,1377.788611985493
6.092668859079598,264835.08461272897,18.038122366186986,22739.025501123993,,,0.8093994778067888,1532.2758370120516
6.720040777652802,343445.5638666717,18.427573139152855,22948.490627548847,,,1.2097476066144477,1959.3576456832468
7.347412696226007,369697.9389193247,18.81702391211872,22793.386752820777,,,1.6100957354221066,2934.267069198315
7.974784614799212,217778.52178238306,19.206474685084586,22662.21551538433,,,2.0104438642297655,15728.657385057475
8.602156533372415,86400.05364126789,19.595925458050456,22524.37013735921,,,2.4107919930374244,41352.31246883088
9.229528451945622,40046.06315150579,19.985376231016325,22465.157606421075,,,2.8111401218450833,103093.7513598798
9.856900370518826,24857.0300083912,20.37482700398219,22851.03815542469,,,3.2114882506527422,174791.95706687158
10.48427228909203,15192.67389059215,20.764277776948056,23659.744557587568,,,3.611836379460401,248649.9406623428
11.111644207665236,11494.279662989898,21.153728549913925,25159.623087802334,,,4.01218450826806,277445.9787516155
11.73901612623844,6597.08706848254,21.543179322879794,26954.319200686623,,,4.412532637075719,277999.86787849746
12.366388044811643,2364.468103035117,21.93263009584566,29405.2186524196,,,4.812880765883378,250816.51398386087
12.99375996338485,809.4654099479189,22.322080868811526,33089.00906889807,,,5.213228894691037,233965.6289683992
,,22.711531641777395,36820.961272943976,,,5.613577023498696,233491.09785355983
,,23.100982414743264,36736.09176506795,,,6.013925152306353,259683.37565180322
,,23.49043318770913,33860.59147073889,,,6.4142732811140135,305132.5174398292
,,23.879883960674995,31852.541042146382,,,6.814621409921671,347403.28998977627
,,24.269334733640864,32026.292344983463,,,7.214969538729331,364155.85560187604
,,24.658785506606733,34007.066537428436,,,7.6153176675369885,304824.1919683695
,,25.0482362795726,36687.442414419624,,,8.01566579634465,209217.56001754492
,,25.437687052538465,40411.387567995895,,,8.416013925152306,125380.32993314693
,,25.827137825504337,43945.54288503617,,,8.816362053959967,70573.26833224187
,,26.216588598470203,47329.498201763105,,,9.216710182767624,54186.223548160866
,,26.60603937143607,53788.99541317312,,,9.617058311575285,45467.07679351978
,,26.995490144401934,64395.14164419427,,,10.017406440382942,38561.016215784075
,,27.384940917367807,77004.92709597613,,,10.417754569190603,35353.482314401685
,,27.774391690333672,87709.20408582839,,,10.81810269799826,41436.17439031624
,,28.163842463299538,99910.68799175495,,,11.21845082680592,56799.70437264743
,,28.553293236265404,120748.60027066637,,,11.618798955613578,68549.10909962602
,,28.942744009231276,168143.2509633815,,,12.019147084421238,63724.733046671856
,,29.332194782197142,299253.13022675406,,,12.419495213228895,48289.007503258246
,,29.721645555163008,641842.0881317417,,,12.819843342036556,35663.87619973457
,,30.111096328128873,1244405.3279853705,,,13.220191470844213,27573.01080893747
,,30.500547101094746,1681090.95129779,,,13.620539599651874,23455.645454494563
,,30.88999787406061,1390742.864347743,,,14.020887728459531,21713.120160176284
,,31.279448647026477,659052.9416950714,,,14.421235857267192,21146.341716655443
,,31.668899419992343,187063.92736932365,,,14.821583986074849,20830.177900474402
,,32.058350192958216,52729.18892296862,,,15.22193211488251,20707.106373909668
,,32.44780096592408,34951.347655149744,,,15.622280243690167,20448.5916958367
,,32.83725173888995,38503.75362688361,,,16.022628372497824,20335.9089704108
,,33.22670251185581,51327.01016592347,,,16.422976501305484,20738.396111505266
,,33.616153284821685,85886.5291440512,,,16.82332463011314,21056.437434561405
,,34.00560405778755,169557.6623780506,,,17.223672758920802,21761.856429490068
,,34.395054830753416,287137.35264633363,,,17.62402088772846,22573.670741525606
,,34.78450560371928,328001.26297100936,,,18.02436901653612,22734.962217845154
,,35.173956376685155,245273.99842878449,,,18.424717145343777,22946.95453840533
,,35.56340714965102,142027.06249542377,,,18.825065274151438,22790.678335013636
,,35.952857922616886,73402.11910456618,,,19.225413402959095,22655.512191354846
,,36.34230869558275,32387.916386767403,,,19.625761531766756,22519.833827353854
,,36.731759468548624,15827.492748445882,,,20.026109660574413,22505.517619166647
,,37.12121024151449,12123.401133753094,,,20.426457789382074,22958.251055231267
,,37.510661014480355,11723.515941596439,,,20.82680591818973,23900.557063538978
,,37.90011178744622,11961.695872518812,,,21.22715404699739,25497.987942489224
,,38.289562560412094,12024.746390822846,,,21.62750217580505,27484.981477793415
,,38.67901333337796,11997.624220512103,,,22.027850304612706,30305.900630374916
,,39.068464106343825,11843.634638290652,,,22.42819843342037,34105.891577858114
,,39.45791487930969,11766.494558603867,,,22.828546562228027,36795.46126266754
,,39.84736565227556,11613.763974694584,,,23.228894691035684,35791.65458928298
,,40.23681642524143,11524.03669710991,,,23.62924281984334,33144.873950968285
,,40.626267198207294,11375.708006171322,,,24.029590948651006,31919.331984700057
,,41.01571797117316,11330.969537449982,,,24.429939077458663,32843.13740349034
,,41.40516874413903,11627.099221967534,,,24.83028720626632,35187.418588420085
,,41.7946195171049,11626.75030434757,,,25.230635335073977,38431.55008065548
,,42.184070290070764,11856.223308643672,,,25.63098346388164,42165.497682377805
,,42.57352106303664,12094.135574659009,,,26.0313315926893,45719.79173000794
,,42.9629718360025,12155.476706087431,,,26.431679721496955,50897.036401288344
,,43.35242260896837,12478.64317297667,,,26.832027850304613,59943.47505421338
,,43.741873381934234,12544.475049417546,,,27.232375979112277,72065.121419855
,,44.1313241549001,12483.241645851256,,,27.632724107919934,83815.38964789352
,,44.52077492786597,12256.50684974487,,,28.03307223672759,95813.65975185508
,,44.91022570083184,12471.847734744673,,,28.433420365535248,114334.69500126997
,,45.2996764737977,12502.49214351844,,,28.833768494342905,154881.35287325826
,,45.689127246763576,12744.561702437992,,,29.23411662315057,266234.7965024632
,,46.07857801972944,12843.935795166997,,,29.634464751958227,565151.5726866396
,,46.46802879269531,12843.055612913296,,,30.034812880765884,1126378.5980852211
,,46.85747956566117,12966.267791237071,,,30.43516100957354,1607774.4550575775
,,47.24693033862704,13296.799365204872,,,30.835509138381205,1431365.9706889112
,,47.63638111159291,13848.805454885218,,,31.235857267188862,740951.2856084964
,,48.02583188455878,14508.534350562815,,,31.63620539599652,226686.95865159435
,,48.41528265752464,15254.973472538624,,,32.03655352480418,60247.59668777074
,,48.804733430490515,16250.713021592992,,,32.43690165361184,35448.88484769339
,,49.19418420345638,17620.628120484515,,,32.8372497824195,38503.73578078396
,,49.583634976422246,18704.663979033954,,,33.237597911227155,52293.85832103343
,,49.97308574938811,18990.78747721042,,,33.63794604003481,90568.57024282009
,,50.36253652235398,18378.038190146097,,,34.03829416884248,179427.1847913771
,,50.75198729531985,18662.229123556313,,,34.438642297650134,291710.855800488
,,51.141438068285716,20838.897205320714,,,34.83899042645779,316427.5785489737
,,51.53088884125158,24419.882552840154,,,35.23933855526545,227940.58924935333
,,51.920339614217454,32156.04970308912,,,35.63968668407311,128585.8804642975
,,52.30979038718332,45097.557474986934,,,36.04003481288077,64221.26520007645
,,52.699241160149185,57525.2682479147,,,36.440382941688426,28217.553464772882
,,53.08869193311505,57699.69247813389,,,36.84073107049608,14791.056759529249
,,53.47814270608092,44834.8435997201,,,37.24107919930375,12000.320568643067
,,53.86759347904679,32238.167112477,,,37.641427328111405,11803.489878508733
,,54.257044252012655,26959.62322332225,,,38.04177545691906,11984.630652483664
,,54.64649502497852,25710.2006732009,,,38.44212358572672,12014.12172039312
,,55.03594579794439,24181.460919767727,,,38.84247171453438,11932.992463247421
,,55.42539657091026,23120.099775648527,,,39.24281984334204,11809.099296780187
,,55.814847343876124,24119.577252295807,,,39.6431679721497,11693.844008124835
,,56.20429811684199,27348.341523892173,,,40.043516100957355,11568.57200955045
,,56.593748889807856,33213.528211715784,,,40.44386422976502,11445.179157367951
,,56.98319966277373,43379.368813056804,,,40.844212358572676,11350.671381732966
,,57.372650435739594,54697.366366838985,,,41.24456048738033,11504.976284471053
,,57.76210120870546,56272.28842845646,,,41.64490861618799,11626.884433677531
,,58.15155198167133,47328.68333102884,,,42.04525674499565,11774.431299392296
,,58.5410027546372,39503.81482182645,,,42.44560487380331,12015.992629380495
,,58.93045352760306,36033.27868558874,,,42.84595300261097,12137.045448180286
,,59.31990430056893,31088.528820067255,,,43.246301131418626,12390.58351218914
,,59.709355073534795,24235.59276620451,,,43.64664926022628,12528.378579594855
,,60.09880584650067,20660.97731371211,,,44.04699738903395,12496.50035592236
,,60.48825661946653,20454.391268143125,,,44.447345517841605,12299.256802924565
,,60.8777073924324,21416.513140939223,,,44.84769364664926,12437.271585913377
,,61.26715816539827,22195.54248329577,,,45.24804177545692,12498.429204341777
,,61.65660893836414,22072.753431693003,,,45.64838990426458,12719.240734513889
,,62.04605971133,21548.811223295084,,,46.04873803307224,12836.321683687585
,,62.43551048429587,20801.61661922072,,,46.4490861618799,12843.098424402295
,,62.824961257261734,20504.898401086943,,,46.849434290687554,12963.722473770722
,,63.21441203022761,20463.91477817978,,,47.24978241949522,13300.841894111687
,,63.60386280319347,20495.784065453558,,,47.650130548302876,13872.096975474007
,,63.99331357615934,20710.266967622723,,,48.05047867711053,14555.77351779247
,,64.38276434912521,21091.36351781362,,,48.45082680591819,15345.85200392111
,,64.77221512209107,21798.800303636886,,,48.851174934725854,16414.073636806876
,,65.16166589505694,22548.362432455226,,,49.25152306353351,17780.230783328392
,,65.5511166680228,23600.33669311454,,,49.65187119234117,18754.796078278134
,,65.94056744098867,24944.526165314644,,,50.052219321148826,18866.28126732422
,,66.33001821395455,26160.707640023476,,,50.45256744995649,18443.73577024408
,,66.7194689869204,26904.998658795103,,,50.85291557876415,19226.324481353247
,,67.10891975988628,25899.683222774758,,,51.253263707571804,21867.12979222991
,,67.49837053285215,24268.48750390204,,,51.65361183637946,26857.688995637138
,,67.88782130581801,23360.362579743654,,,52.053959965187126,36596.274066719496
,,68.27727207878388,23500.492592304898,,,52.45430809399478,49709.24240795548
,,68.66672285174974,24203.27116997759,,,52.85465622280244,57594.87435618178
,,69.05617362471561,24341.883044036735,,,53.2550043516101,52205.84247432402
,,69.44562439768148,24263.241166676493,,,53.65535248041776,39103.04293927001
,,69.83507517064734,24536.976126653557,,,54.05570060922541,29688.597792202905
,,70.22452594361322,25444.253267074524,,,54.456048738033076,26321.18388857476
,,70.61397671657909,26178.707107950908,,,54.85639686684074,24886.257540337385
,,71.00342748954495,27181.429689720404,,,55.25674499564839,23579.721995715685
,,71.39287826251082,28410.915836099823,,,55.657093124456054,23714.72046396366
,,71.78232903547668,29321.732989394488,,,56.057441253263704,26130.81615977682
,,72.17177980844255,30724.263853618035,,,56.45778938207137,31165.95776067706
,,72.56123058140842,32033.61113244028,,,56.85813751087903,40114.86919031865
,,72.95068135437428,33147.97438180168,,,57.25848563968668,51379.573792915544
,,73.34013212734015,35055.33213074738,,,57.65883376849435,55854.67937199812
,,73.72958290030603,36733.728869810315,,,58.05918189730201,49449.931033591936
,,74.11903367327189,38595.252640837265,,,58.45953002610966,41140.76981605827
,,74.50848444623776,40996.06853015713,,,58.859878154917325,36662.2012561334
,,74.89793521920363,43447.61695122353,,,59.260226283724975,31846.24426511939
,,75.28738599216949,46505.055874853475,,,59.66057441253264,25093.95734965913
,,75.67683676513536,49867.18459373643,,,60.060922541340304,21008.693270176744
,,76.06628753810124,54450.247628118406,,,60.461270670147954,20468.706095440022
,,76.4557383110671,59684.53217397042,,,60.86161879895562,21376.766942546412
,,76.84518908403297,66196.8934363987,,,61.26196692776328,22185.158304545774
,,77.23463985699883,74123.09510500857,,,61.66231505657093,22065.076784521705
,,77.6240906299647,83974.33626012006,,,62.0626631853786,21516.9560388169
,,78.01354140293057,97173.54517207517,,,62.46301131418625,20780.6640423902
,,78.40299217589643,116507.31447170951,,,62.86335944299391,20500.85759060817
,,78.7924429488623,142129.0570664447,,,63.263707571801575,20467.948699498702
,,79.18189372182816,174832.19393489513,,,63.664055700609225,20528.93420463388
,,79.57134449479403,220864.51049570716,,,64.06440382941689,20779.83224300356
,,79.9607952677599,287206.34650781355,,,64.46475195822455,21240.29389537294
,,80.35024604072576,343993.3734787457,,,64.8651000870322,21977.57271054798
,,80.73969681369164,317996.35123089986,,,65.26544821583987,22828.696527939734
,,81.12914758665751,203579.81112973506,,,65.66579634464752,23996.153635061568
,,81.51859835962337,87920.8454518548,,,66.06614447345518,25336.67960584219
,,81.90804913258924,27982.66573930303,,,66.46649260226285,26421.52792479699
,,82.29749990555511,11340.943524677048,,,66.8668407310705,26524.57807803967
,,82.68695067852097,8846.91370478108,,,67.26718885987816,25236.780755357595
,,83.07640145148684,8693.233470430934,,,67.66753698868581,23874.023593343685
,,83.4658522244527,8508.480124745442,,,68.06788511749347,23425.152139666083
,,83.85530299741858,8558.366782580331,,,68.46823324630114,23845.089206342844
,,84.24475377038445,8648.25161013436,,,68.86858137510879,24275.115906616644
,,84.63420454335031,8641.401434096784,,,69.26892950391645,24298.921204129823
,,85.02365531631618,8584.69449994081,,,69.66927763272412,24420.44128949793
,,85.41310608928204,8536.983783823545,,,70.06962576153177,25083.392783529256
,,85.80255686224791,8625.715277419456,,,70.46997389033943,25907.136382790122
,,86.19200763521378,8415.969063781133,,,70.87032201914708,26838.721778503364
,,86.58145840817964,8513.798250330154,,,71.27067014795475,28025.10793879464
,,86.97090918114552,8433.780542772194,,,71.67101827676241,29061.408051248618
,,87.36035995411139,8362.811890521753,,,72.07136640557006,30362.644602902816
,,87.74981072707725,8399.17910078947,,,72.47171453437772,31732.65501493672
,,88.13926150004312,8378.549949537206,,,72.87206266318539,32923.01711825177
,,88.52871227300899,8296.679072947327,,,73.27241079199304,34723.66296301257
,,88.91816304597485,8205.587378309836,,,73.6727589208007,36488.83737511383
,,89.30761381894072,8095.776099152017,,,74.07310704960835,38375.72938499263
,,89.69706459190658,8064.8285626875195,,,74.47345517841602,40780.12641727539
,,90.08651536487245,8057.836856824374,,,74.87380330722368,43295.709303791686
,,90.47596613783833,8177.615945097597,,,75.27415143603133,46401.15610142224
,,90.86541691080419,8141.854905752162,,,75.674499564839,49847.00754240243
,,91.25486768377006,8189.854226200484,,,76.07484769364666,54565.29757278865
,,91.64431845673592,8152.761639156059,,,76.47519582245431,60009.898952565745
,,92.03376922970179,8258.20833590272,,,76.87554395126197,66814.68345244801
,,92.42322000266766,8026.764736022259,,,77.27589208006962,75166.57896963171
,,92.81267077563352,8126.5226548015435,,,77.67624020887729,85741.78219814133
,,93.2021215485994,8214.43749032143,,,78.07658833768495,100303.42698565469
,,93.59157232156527,8168.803944541679,,,78.4769364664926,121372.06686538747
,,93.98102309453112,8154.5527258012235,,,78.87728459530027,149253.41826484626
,,94.370473867497,8461.008269392145,,,79.27763272410793,186148.3559920312
,,94.75992464046287,8580.947066282832,,,79.67798085291558,239029.7120423682
,,95.14937541342873,8341.524664412387,,,80.07832898172325,304344.30243996193
,,95.5388261863946,7209.7362242706095,,,80.4786771105309,335420.2093953579
,,95.92827695936046,6174.744881504445,,,80.87902523933856,277063.1255015976
,,96.31772773232633,5827.729291686181,,,81.27937336814622,158965.80671316362
,,96.7071785052922,4998.492706607693,,,81.67972149695387,63123.28891442741
,,97.09662927825806,4252.417411338454,,,82.08006962576154,20632.013330026137
,,97.48608005122394,2660.5682481822337,,,82.48041775456919,10169.54369265688
,,97.8755308241898,2027.2926560724109,,,82.88076588337685,8770.432752192282
,,98.26498159715567,964.7341355090136,,,83.28111401218452,8596.118936019533
,,98.65443237012154,654.8405917750872,,,83.68146214099217,8536.09865545293
,,99.0438831430874,407.4761872614095,,,84.08181026979983,8610.644422094752
,,99.43333391605327,255.24056046572002,,,84.4821583986075,8644.075823081537
,,99.82278468901914,189.86332886515845,,,84.88250652741515,8605.246815237171
,,100.212235461985,149.9505091662873,,,85.28285465622281,8552.940586526054
,,100.60168623495088,116.69464475809424,,,85.68320278503046,8598.52194189822
,,,,,,86.08355091383812,8474.380519685894
,,,,,,86.48389904264579,8489.291550041098
,,,,,,86.88424717145344,8451.586375573901
,,,,,,87.2845953002611,8376.618296222345
,,,,,,87.68494342906877,8393.121743018146
,,,,,,88.08529155787642,8381.408729586747
,,,,,,88.48563968668408,8305.733851225357
,,,,,,88.88598781549173,8213.113095225837
,,,,,,89.2863359442994,8469.49435422397
,,,,,,89.68668407310706,8939.434099818416
,,,,,,90.08703220191471,9437.838471619663
,,,,,,90.48738033072237,10062.472505093843
,,,,,,90.88772845953004,10536.571439527172
,,,,,,91.28807658833769,11084.71996617936
,,,,,,91.68842471714535,11568.794407302112
,,,,,,92.088772845953,12135.673347534856
,,,,,,92.48912097476067,12459.859963611887
,,,,,,92.88946910356833,13066.135831654641
,,,,,,93.28981723237598,13632.500509568628
,,,,,,93.69016536118365,14099.596803353483
,,,,,,94.0905134899913,14681.172487664604
,,,,,,94.49086161879896,15444.608666708216
,,,,,,94.89120974760662,15952.823700488609
,,,,,,95.29155787641427,15886.974881446447
,,,,,,95.69190600522194,15267.627121687112
,,,,,,96.0922541340296,14999.40762865822
,,,,,,96.49260226283725,14932.213067236515
,,,,,,96.89295039164492,14625.504092771524
,,,,,,97.29329852045257,13937.50618813081
,,,,,,97.69364664926023,13318.070415665426
,,,,,,98.0939947780679,12932.32896561173
,,,,,,98.49434290687554,12789.371610946286
,,,,,,98.89469103568321,13015.444099719398
,,,,,,99.29503916449087,13311.408982811361
,,,,,,99.69538729329852,13595.61744009142
,,,,,,100.09573542210619,13928.516492941262
,,,,,,100.49608355091384,14274.597349894548
,,,,,,100.8964316797215,14582.610474632907
,,,,,,101.29677980852917,14919.967580625278
,,,,,,101.69712793733682,15295.660978833395
,,,,,,102.09747606614448,15677.919601046317
,,,,,,102.49782419495214,16060.178223259236
,,,,,,102.8981723237598,16442.43684547214
,,,,,,103.29852045256746,16824.695467685062
,,,,,,103.69886858137511,17206.95408989797
,,,,,,104.09921671018277,17589.212712110886
,,,,,,104.49956483899044,17971.471334323807
,,,,,,104.89991296779809,18353.729956536714
,,,,,,105.30026109660575,18735.98857874963
,,,,,,105.7006092254134,19118.24720096254
,,,,,,106.10095735422107,19500.50582317546
,,,,,,106.50130548302873,19882.764445388377
,,,,,,106.90165361183638,20265.023067601287
,,,,,,107.30200174064404,20647.281689814205
,,,,,,107.70234986945171,21029.540312027126
,,,,,,108.10269799825936,21411.798934240032
,,,,,,108.50304612706702,21794.05755645295
,,,,,,108.90339425587467,22176.316178665857
,,,,,,109.30374238468234,22558.574800878778
,,,,,,109.70409051349,22796.785089807807
,,,,,,110.10443864229765,22917.412493133965
,,,,,,110.50478677110532,23038.039896460126
,,,,,,110.90513489991298,23158.66729978629
,,,,,,111.30548302872063,23279.29470311245
,,,,,,111.7058311575283,23399.92210643861
,,,,,,112.10617928633594,23520.54950976477
,,,,,,112.50652741514361,23641.17691309093
,,,,,,112.90687554395127,23761.804316417092
,,,,,,113.30722367275892,23882.43171974325
,,,,,,113.70757180156659,24003.05912306941
,,,,,,114.10791993037425,24123.686526395573
,,,,,,114.5082680591819,24244.31392972173
,,,,,,114.90861618798957,24364.941333047893
